,source,date,name,rating,description
109,yandex,25-10-2023,Павел Романченко,5,"Все четко работает, очень удобно при разъездной работе. Виртуальные карты и бесконтактная оплата на уровне. ЖД билеты и такси  - все с одного счета"
110,yandex,26-10-2021,uza lux,5,"Замечательная компания, работу свою выполняют отлично.
Обширная сеть АЗС-партнеров в приложении, удобные способы оплаты, быстрое зачисление средств на расчетный счет.
Для транспортной компании, занимающейся перевозками грузов по России -…Ещё"
111,yandex,09-10-2023,Оксана,5,"Работаем с ППР и могу сказать,что реальные скидки,мобильное приложение-что очень удобно ,обратная связь по любому вопросу.Менеждер Ольга большая молодец.Советую всем"
112,yandex,15-11-2023,Карташилов Геннадий,1,"Воспользовался помощником в приложении. На простой вопрос, могу ли на конкретной станции оплатить через приложение - получаю кучу формальных ответов. Из которых не понятно ничего. А вопрос простой Да или Нет.  Как результат-не удалось заправиться.  Это компания такая? Или гораздо масштабнее уровень проблемы? "
113,yandex,30-08-2023,Ольга З.,1,"Сегодня приняли окончательное решение о расторжении договора. Наверное, худший сервис в РФ по топливным картам. Абсолютно не компетентные сотрудники.  На словах говорят одно, по факту другое. Будьте готовы, что даже после приостановления действия договора и отсутствием услуг со стороны ППР, вам будут выставлять счета, как будто вы пользуетесь подпиской какого-то сервиса. "
114,yandex,03-09-2023,Ольга Г.,1,"Сказочно разводят ! Чудесная кантора которая самовольно поднимает стоимость топлива на три рубля к стоимости на стелле . Обьясняя это сложной ситуацией на рынке топлива ну и естественно каким то там пунктом в договоре.  Подальше от таких супер партненров надо держаться,  а то так и без штанов можно остаться.  Государство душит ценами еще и эти лезут и совсем не скромничают "
115,yandex,02-02-2023,Татьяна Рогачёва,5,"Одна из самых удобных и надежных компаний. Никаких сложностей в процессе работы никогда не возникает. Индивидуальный подход к каждому клиенту. Очень вежливые и грамотные сотрудники, знающие и любящие  свое дело."
116,yandex,14-05-2024,Мистер икс,1,"Найдите пожалуйста специалиста в Вашем офисе, который ответит на вопрос, почему с 9.04.24 я на 14.05.24 г., не могу получить топливные карты. 
Ужасный сервис. "
117,yandex,02-12-2021,Наталья Ф,5,"ППР – Надежный партнер!!! Доступный и очень удобный личный кабинет, широкая сеть АЗС, огромное количество дополнительных классных сервисов!!! Быстрый, качественный документооборот. Очень довольны сотрудничеством! Елена Фатеева- менеджер всегда на связи, всегда поможет, расскажет о новых фишках. Все качественно и оперативно. Рекомендую !!!"
118,yandex,06-11-2023,алексей,1,Скрывают всю правку о реальных тарифах. Работал в 2023 с этой компанией и честно сказать сильно разочаровался.  Менеджер впаривает карты и говорит что скидка будет на бензин. По факту вы получаете к цене на бензин +7 % от Азс. Все кто хочет переплачивать по 4-5 рублей с 1л. Велком в ППР.
119,yandex,15-02-2024,Аня,5,"Нам нравится работа ППР. Дали карту и они заправляются где угодно. Карта не привязана к региону. Так же по картам мы моем машины, очень удобно!"
120,yandex,28-03-2023,Александр Б.,5,"Начали работу с компанией по рекомендации друга для контроля водителей. Есть мобильное приложение , в котором можно отследить все заправки. Большое количество АЗС и очень оперативные менеджеры. Приятно работать, все слажено!"
121,yandex,27-07-2022,Светлана,5,"Мне очень нравится сотрудничество с Передовыми Платежными Решениями (ППР).  Имея многолетний опыт сотрудничества с подобными компаниями хочу сказать: ""ППР - лучшие!""
Очень удобный сайт. Ежемесячно закрывающие документы в СБИС и дуль на…Ещё"
122,yandex,11-09-2023,Анастасия Боролуля,5,"Работаем с компанией более 3х лет - все устраивает. В личном кабинете все отчеты, документы, есть персональный менеджер, можно отслеживать и оплачивать штрафы ГИБДД. Спасибо, что не стоите на месте"
123,yandex,05-02-2023,Август,1,"Начинали работать, по-моему, в 2014-15 годах, было неплохо. Топливо по картам ППР было с дисконтом, внятная и быстрая поддержка. Сейчас: топливо дороже, оплата за информационные услуги, в поддержке вотсапа и телеграмма только боты. Отказываемся от ппр, корпоративные банковские карты с ограничением по сумме и набору возможных услуг намного удобнее и дешевле. "
124,yandex,19-10-2023,Олеся Н,1,"Ужасная работа приложения мобильного. Уже в который раз не смогла заправиться. А менеджеры отвечают по 10 минут, хотя в очереди была первая, и предлагают в очереди на заправку переустановить приложение. Лучше наладьте нормальную работу приложения, чем добавлять новые услуги!!!"
125,yandex,21-06-2023,Антон К.,5,"Давно сотрудничаем по топливным картам. Всё хорошо, сервис один из лучших. Очень удобное мобильное приложение, как для сотрудников так и для управления. Удобно заправлялся прямо из приложения. Сегодня через ППР сделал страховку ОСАГО на 2 автомобиля. Очень хорошая цена оказалась, значительно ниже предлагаемых СК вариантов. Так что, рекомендую... "
126,yandex,25-11-2021,Михаил Есаулов,5,"С этой компанией работаем около полугода, за это время только положительные впечатления. Далеко немногие могут предложить такой широкий спектр услуг по приемлемой цене. Очень широкая сеть АЗС по всей стране, возможность подключения овердрафта на индивидуальных условиях, быстрое зачисление…Ещё"
127,yandex,04-10-2023,Оля,1,"Передовые Платежные Решения, отвратительная компания. Чат в личном кабинете постоянно зависает, на вопросы не отвечают, при звонке на горячую линию грубят и очень нагло разговаривают. Сотрудничать с данной организацией невозможно. Не советую с ними работать. Столько нервов потрачено впустую!!!"
128,yandex,09-02-2023,Дмитрий Ш.,5,"Отзыв от компании ООО ""КРК СтройТех"", 
Мы очень довольны сотрудничеством с компанией ППР, Сервис простой и удобный, выручают своей многопрофильной деятельностью, напоминают о страховках, консультируют в текущих вопросах. Особый респект персональному менеджеру Баландиной Екатерине Сергеевне. "
129,yandex,09-11-2022,Дмитрий V,5,"Отличный сервис (агрегатор) для оплаты топлива по чти на всех заправках России. картами этой компании можно оплатить еще мойки, шиномонтаж, паковки, такси и многое другое.
И все это с НДС по безналичному расчету."
130,yandex,15-10-2021,Наталья Щадилова,5,"Являемся клиентом данной компании уже довольно длительное время. Всё четко и прозрачно. Всегда можно договориться, всё разъяснят, особенно благодаря персональному менеджеру Хижняковой Елене, которая всегда на связи, всегда поможет, если нужно. Очень приятно иметь дело с профессионалом. Никаких…Ещё"
131,yandex,03-05-2023,Юлия Л.,5,"Недавно работаем с картами вездеход, сервис на уровне! Наш менеджер всегда на связи, подключили отсрочку, заправляемся  бесперебойно. Спасибо Ольге за отзывчивость. "
132,yandex,01-12-2022,Наталья К.,3,"Добрый день. Вынуждена оставить негативный отзыв, так как компания не идет на встречу постоянным клиентам. Надеюсь этот отзыв увидит Руководство. У нас с ППР работают 6 юридических лиц. Суммы переводов не маленькие, так как достаточно большй автопарк. По одной организации, временно, не можем осуществлять оплату…Ещё"
133,yandex,12-12-2024,Тигран,5,Отличное место работы с приятными людьми.
134,yandex,22-12-2023,Андрей Андреев,5,"Отличный сервис, всё быстро оформляют, дешевые тарифы. Огромное спасибо Оксане! "
135,yandex,24-11-2023,Юлия,5,"Спасибо ППР за работу, все на уровне, не ограничены одним тарифом, готовы работать индивидуально.
Рекомендую 👍🏽👍🏽👍🏽"
136,yandex,10-01-2023,Максим Куликов,5,"быстрая регистрация и оформление
пополнение по безналу
много заправок (почти все) в партнерах
бонус - сопутствующие организации типа заправок и прочих шиномонтажек"
137,yandex,08-02-2024,Ксения М.,1,Не предупреждая заранее устанавливают дополнительные коэф. на стоимость топлива практически на всех заправках до 7%. Клиентов не ценят своих.
138,yandex,28-06-2022,Александр,5,"Добрый день! 3 года сотрудничаем с компанией ППР. За всё это время никаких негативных моментов не было. Вопросы решаются оперативно. Очень грамотный персонал, готовый проконсультировать и помочь незамедлительно. Большой спектр предоставляемых услуг, касаемо АЗС, командировок, такси. моек, шиномонтажа и т.д. Отличная компания!!!"
139,yandex,29-08-2023,алина п.,5,"Хочу выразить благодарность компании ППР. В частности - менеджеру Марии Болдыревой, очень компетентный и грамотный специалист."
140,yandex,13-02-2024,Инкогнито 5577,5,"Поставщик полностью устраивает. Работаем с 2018г. Особая благодарнось Елене, всегда поможет даже  в не рабочее время. "
141,yandex,06-10-2023,Иван Ф.,5," Работаем с ППР 2 года. Всегда можно заправиться по их картам. Доступный личный кабинет , персональный менеджер. Рекомендую к сотрудничеству!"
142,yandex,11-08-2023,Анна Туманова,5,"Хочу выразить благодарность ППР. С любым нашим запросом готовы прийти на помощь! У нас были разные менеджеры, все умницы!"
143,yandex,12-07-2023,Елена Романова,1,"Служба поддержки крайне кривая. 6 месяцев как заблокирован личный кабинет. Для разблокировки личного кабинета выслали дс с факсимиальной печатью, мною было подписано ЭЦП но их это не устраивает. Через месяц ругани выслали в ЭДО дс подписал и 2 дня они не могут обработать. крайне не рекомендую!!! Больше похоже на обман."
144,yandex,08-02-2023,Виктория ***,1,"Только начали работать с данной компанией и нам очень не нравится формат документов которые составлены не по датам, а в хаотичном порядке. Заказала обратную связь, перезвонили мне, сказали выясним этот вопрос у бухгалтерии и пропали...... нет ни ответа, ни переделанных документов (УПД)!  счёт фактуру на…Ещё"
145,yandex,17-11-2021,Маргарита Клюева,5,"Сотрудничаем с компанией года 3. Все очень удобно, функционально. Обширная сеть заправок. Недавно подключили овердрафт, очень удобно.
Отдельное спасибо нашему менеджеру Хижняковой Елене за профессионализм"
146,yandex,06-12-2021,viktoriya,5,"Компания порадовала наличием большого количества сервисов для автопарка, еще бы скидок было побольше!
Очень удобно пользоваться личным кабинетом и смотреть за расходами по каждой карте, мы еще подключили оплату штрафов - очень удобно. Дают отсрочку…Ещё"
147,yandex,13-06-2023,Роман Ерофеев,5,"Хороший сервис , большое количество АЗС , так же подключили  недавно овер ,даже  на выходных  заправляются , без проблем . Пока все нарвится "
148,yandex,09-12-2021,istok beslan,5,"Самая надежная компания. Мы в восторге. Отлаженная работа, все очень четко. Принимают на всех заправках по всей стране. Перешли с другой компании примерно полгода назад. Одно удовольствие. Огромное спасибо руководителю этой организации за такую слаженность и атмосферу. Отдельное спасибо Акуловой…Ещё"
149,yandex,07-06-2023,Анонимный отзыв,5,"Работаю с компанией уже длительное время, в обслуживании все устраивает. Большой плюс в том, что можно подключить кредитный лимит на компании.
Спасибо за работу."
150,yandex,11-11-2021,Карина Г.,5,"С 2018 года работает с ППР, обслуживание великолепное, покрывают практически все заправки расширяют мойки, это очень удобно для компании. Отдельную благодарность хотелось бы выразить нашему персональному менеджеру Хижняковой Елене! Всегда на связи если случаются непредвиденные обстоятельств! "
151,yandex,17-04-2023,Татьяна Кривошеева,2,"Прекрасный сервис, до первых проблем. Подписываете договор с кредитным лимитом, но этот лимит все равно не работает. Произошла блокировка карт  и личного кабинета, рассмотрят и разблокируют в течении двух недель, не раньше.  Не умеют решать оперативно проблемы."
152,yandex,01-02-2023,ВКТ-Контроль,5,"Отзыв от лица компании ООО ""ВКТ-КОНТРОЛЬ""
ППР отличный сервис!!!
В нашей компании благодаря ППР без лишней траты времени закрываем вопросы :
Топливо…Ещё"
153,yandex,13-10-2021,Людмила Т.,4,"Работаем с данной компанией с 2018 г.(ранее называлась по-,другому) и очень довольны. Все возникающие вопросы решаются с нашим персональным менеджером Хижняковой Еленой, по возможности , оперативно, за что ей большое спасибо. Управление картами осуществляется в ЛК, что очень удобно. За весь…Ещё"
154,yandex,26-11-2023,Татьяна Седачева,5,"Хорошая работа, много сервисов. Вежливые менеджеры, готовые помочь даже в нерабочее время. "
155,yandex,15-06-2023,Роман В.,1,"Работал несколько месяцев , закинули в минус 947 рублец за информационные услуги, никаких условий таких при составлении договора не было, работаю с руспетрол уже год , никаких обманов нет. Ппр шляпа"
156,yandex,24-11-2021,олдж,5,"Лучший поставщик на топливом рынке. Отличный сервис, широкая сеть АЗС, персональный менеджер, горячая линия 24/7,индивидуальные условия, мониторинг штрафов. Для бухгалтера под рукой всегда вовремя доступна нужная информация. Спасибо ППР и сотрудникам за правильный подход к клиенту. "
157,yandex,23-11-2021,Анонимный отзыв,5,"Работаем с организацией с 2018 г, все устраивает. Отличный сервис, можно мониторить штрафы, пользоваться  услугой командировки. ЭДО  работает безупречно, что позволяет вовремя  закрыть месяц и предоставить внутренние отчеты,  в отличие…Ещё"
158,yandex,26-11-2023,Альбина Галушкина,5,"Нас полностью устраивает партнер. Сейчас еще заключили договор на командировки, очень удобный сервис."
159,yandex,04-06-2023,Екатерина Гаценко,1,"Пользуюсь 3 год для ИП просто ужас ужастный то меняются тарифы и вы платите дороже чем на стелле, то доп соглашение согласовывают месяц а то и два. Финалом стало то что попросили платить по новым реквизитам, ну ок новые так новые, в воскресенье деньги были переведены на р/с и что заправляясь вечером отказ на…Ещё"
160,yandex,05-05-2022,Михаил Н.,1,"Хуже партнера для бизнеса нет! Могут заблокировать карты в любой момент, изменить лимиты, условия оплаты. У нас заблокировали карты под перелогом что они в одностороннем порядке отключают нам рассрочку БЕЗ УВЕДОМЛЕНИЯ! Пополнил баланс перед праздниками заранее, кинулся карты не работают и…Ещё"
161,yandex,23-01-2022,Антон Пугачев,1,"Что могу сказать. Наше общение началось с обмана. После заключения договора с лизинговой компанией, позвонила менеджер от ППР, Евгения Коробкова (вы ведь так любите называть имена менеджеров в заказных хвалебных отзывах), представилась официальным партнером лизинговой компании, предложила…Ещё"
162,yandex,01-11-2021,Карина бар,5,"Работаем с ППР уже много лет. Рады сотрудничеству и надеемся на его долгосрочное продолжение, так как в этой организации работают профессионально и налажено.  Отдельную благодарность и признательность хотим выразить нашему менеджеру Якушевой Юлии. Работу выполняет оперативно и профессионально.…Ещё"
163,yandex,27-10-2021,оксана гнеушева,5,"Добрый день всем. Я главбух фирмы ООО ""ВПСЛ"". С ППР работаем с 2017 года. Первое время было много шероховатостей. То карты глючили ,то АЗС не могли считать карты ,то показывали нулевой баланс при фактическом наличии средств. Но последние 3 года. Мы очень всем довольны.я как бухгалтер не имею никаких…Ещё"
164,yandex,17-11-2023,Дарья Дарья,5,Хочу выразить слова благодарности и оставить положительный отзыв о работе сотрудника компании ППР– Вероники Мельниковой. Она продемонстрировал высокий уровень профессионализма и эффективности во время выполнения наших вопросов.
165,yandex,25-10-2023,Михаил Власов,5,"Компания с большим опытом и охватом.
Работаем долгое время с ними, начали с топлива, теперь и ОСАГО у них оформляем."
166,yandex,30-08-2023,Diss,5,От сотрудничества с ППР только положительные впечатления. Большая сеть заправок и удобный кабинет.
167,yandex,15-06-2023,Исламов Рустам,5,"Отличная компания! Менеджер всегда на связи, если вдруг возникли внештатные ситуации. Удобный личный кабинет. Рекомендую! "
168,yandex,26-06-2023,Александр Ш.,5,"Отличная компания. Очень оперативно оформили ОСАГО за адекватную цену. Спасибо 
"
169,yandex,28-10-2021,Виктор Борисов,5,"Заключил договор с ППР по рекомендации друга, пока доволен.
Менеджер Маргарита рассказала про возможности и научила пользоватся личным кабинетом и мобильным приложением теперь все четко и по делу.
Отслеживаю штрафы по автопарку и отправляю водителям, чтобы сами…Ещё"
170,yandex,16-11-2021,Евгения,5,"Как и везде есть плюсы и минусы, минусов гораздо меньше и не значительные. Сервис отличный, сеть азс и доп услуги. Немного подводил Личный Кабинет, но быстро устранили неисправность. СПАСИБО! Работой данной компании довольны. Ольга замечательный специалист! "
171,yandex,26-12-2022,Дмитрий Я,1,Паршивенькая компания. Пользовались месяц потому как в регионе нет азс крупных сетей. Было 4 карты использовалась одна. А в месяце если была хоть одна транзакция списывали обслуживание всех 4х. В общем впечатления ужасные
172,yandex,15-02-2024,Margmys,5,"Спасибо ППР за хорошую работу. Надежный поставщик , ни разу нас не подвели .👍"
173,yandex,08-06-2022,Куприянова Татьяна Юрьевна,1,"Работаем с этой компанией не первый год, но возникла ситуация, когда пришлось сделать перевод на топливную карту от третьего лица. Далее поступил запрос , предоставить доп.документы для обработки платежа, все документы были предоставлены в срок и полном объеме, но их почему то не видят, претензии…Ещё"
174,yandex,27-09-2022,Олег,1,"Вроде отличная компания.
Но...
1. Не предупредили что даже если не пользуешься картами за каждую надо платить обслуживание…Ещё"
175,yandex,17-05-2022,Елена Ташланова,1,"Если вы хотите чтоб вас подвели в самый важный момент в работе, то это к ППР «!  Раньше хорошо работали, но сейчас с данной компанией невозможно. Дорого, долго, нет возможности общение с менеджером. Отношение к своим клиентам ужасные!!!! Учитывая что я считаемся крупным клиентом для компании. Очень жаль, но будем искать другого партнёра. "
176,yandex,28-10-2021,Максим,5,"Отличная, уверенная компания!!!
Работаем как юр. лицо и всегда уверены в ППР!
Наш менеджер Анна Галушкина, грамотный специалист и знаток своего дела!!!
Процветания и успехов этой команде!!!"
177,yandex,24-05-2023,Саша Колкин,1,"Ничего хорошего от компании ППР не ждите. Дешёвый сыр. При заправке вам выставят цену топлива на порядок выше, чем цена указанная на бензоколонке. Т.е ваши якобы сэкономленные 20% ндс в отчёте с налоговой ложатся плюсом стоимости топлива от ППР. Добавьте стоимость обслуживания карты ППР. Итог никакой выгоды, компания иждивенец."
178,yandex,30-08-2023,Евгения Абрамова,5,"Спасибо ППР, за длогосрочное сотрудничество. Нам все нравится."
179,yandex,27-10-2021,Виктор,5,Довольно давно сотрудничаем с этой компанией. удобная сеть заправок. зачисление денежных средств на расчётный счёт происходит быстро. Удобный мониторинг штрафов в личном кабинете. наш персональный менеджер Болдырева Мария быстро четко оперативно решает все вопросы. Транзакции в личном…Ещё
180,yandex,04-12-2021,Taras Podobedov,5,"Работаем с ППР не так давно, около полугода, но уже успел оценить удобство работы с ними. Кроме того, что это просто удобно, платить одному контрагенту, а заправляться на любой заправке, часто еще со скидкой, так еще и очень доброжелательный менеджер Татьяна Ковтун готова решать наши проблемы в любое время, в том числе и в 19:45 в пятницу!)."
181,yandex,24-11-2021,Mikulishna,5,"Работаем с ППР уже не первый год. Очень радуют условия сотрудничества, а именно удобный личный кабинет, быстрое зачисление денежных средств, практически бесперебойная работа топливных карт. Наш менеджер Юлия всегда оперативно помогает в любых вопросах. Недавно согласовала нам отсрочку, что очень помогает нам в работе."
182,yandex,03-05-2022,Максим Марчук,1,"Пользывался два года, все устраивало. С января 2022 года подняли в ""тихую"" цены (к цене на азс прибавляли 1.5р на литр), после обращения с расторжением договора предложили пересмотреть условия обслуживания. Больше с ними сотрудничать не буду. Расторжение договора ещё та процедура. НЕ РЕКОМЕНДУЮ!!! "
183,yandex,27-11-2021,Мария Дятлова,5,"Рекомендую данную компанию за отличный подход к клиентам. Менеджер Олеся подробно объяснила как пользоваться личным кабинетом, а также дополнительными сервисами. Очень привлекает, что у компании широкая сеть азс! "
184,yandex,26-10-2021,КТО Самара,5,"Отличная компания! Быстро зачисляются денежные средства на лицевой счет. Удобный в использовании личный кабинет. Большой плюс возможность овердрафта. Хочется  отметить работу персонального менеджера, Галушкину Анну отдельное
Спасибо! Работаем с 2019г. Менеджер всегда на связи. "
185,yandex,18-06-2022,Артём Чернейкин,1,Не советую работать с этой компанией.Топливо в три дорого. Никакой поддержки. А когда захотите расторгнуть договор будет трешовый квест. Средства блокируют и начинают водить хоровод вокруг да около. Хуже только в паспортном столе.
186,yandex,25-11-2021,Татьяна,5,"Работаем недавно с ППР.  Могу сказать только хорошее. Нравиться всё, личный кабинет, много заправок, менеджер, который всегда поможет, есть отсрочка. В общем мы очень довольны. "
187,yandex,28-11-2022,таша с,1,Отвратительно. Ввели систему верификааации - обязательную!!! Якобы для безопасности клиентов. По факту - видимость бурной деятельности. Неделю не могу заказать новую карту
188,yandex,24-07-2024,Екатерина Ивановна,1,Сомнительная компания с сомнительным непрофессиональным  Руководством...особенно в финансовом департаменте. 
189,yandex,08-04-2022,Людмила К,1,"В договоре прописано, что 5-го числа будут предоставлены все документы в личном кабинете, диадоке и электронной почте. По факту сегодня 8-е и документов нет. Звони, не звони ничего не решается. Все диффирамбы тут пишут, а я крайне недовольна данной организацией."
190,yandex,24-11-2021,Елена А,5,"Пока могу сказать только положительное про эту компанию. Возможность уходить в минус оформили быстро, когда нам это было остро необходимо. Карты получили тоже оперативно. Наличие своего консультанта большой плюс, приходится и вечером, и в выходные решать некоторые вопросы. "
191,yandex,12-10-2021,Анна С.,5,С этой компанией работаем очень давно. Все проблемные вопросы решаются быстро благодаря нашему менеджеру Хижняковой Елены. Довольны сотрудничеством с данной компанией
192,yandex,30-11-2021,Ольга Цуканова,5,"Работаем с компанией не так давно, но успели оценить все преимущества. Пользуемся мойками со скидкой, шиномонтажем, отслеживаем штрафы в Личном кабинете. Отдельное спасибо нашему менеджеру Анне. Так держать!"
193,yandex,23-11-2021,Анонимный отзыв,5,"Мониторинг штрафов, командировки, мойки и шиномонтаж- это дополнительные сервисы, которые можно отслеживать,контролировать в едином очень удобном личном кабинете. Персональный менеджер Елена Х. и горячая линия всегда на связи, помогают."
194,yandex,23-08-2022,Вячеслав Ковалев,4,"По основному сервису все работает, но тут вздумал страховку сделать . Оплатили 22  ,  страховка будет с 24 . Если надо быстро это не сюда ."
195,yandex,13-12-2022,Азат,2,"Раньше всё  было отлично. Как вдруг стала проблематична оплата от 3х лиц. Доп соглашения готовят долго, потом обнаружили ошибку в доп соглашении и они опять отправили его на проверку. Уже неделю не можем пополнить счет. "
196,yandex,20-09-2021,Ррр,1,"По телефону менеджер рассказывает о том, что топливо дешевле будет чем на азс. Прислали договор и карты. Изучили договор, а там самое интересное, то о чем менеджер умолчал 😄. Информационный сбор 1,87%, разблокировка карт и тд. ГСМ станет золотым. В начале изучайте договор, а лучше сразу ложить трубку ))"
197,yandex,03-08-2022,Денис Давыдов,5,ППР удобный и качественный сервис. Услуги оказываются на высоком уровне! Спасибо!
198,yandex,20-04-2023,Алексей Иванович,5,"Сотрудничаем более 4 лет. 
Клиенториентированная компания. 
ИНН 5259033115"
199,yandex,28-10-2021,Zhanna Davoyan,5,"Стабильная работа, менеджер Анна  всегда на связи
Принимают карты почти на всех азс 
Можно заправиться из машины , удобный документооборот электронный 
Стоимость топлива дороговата :("
200,yandex,27-10-2021,Андрей Бельков,5,"Отличная компания, все договорённости соблюдены.
Сеть самая большая, и все в одной карте.
Удобное мобильное приложение.
"
201,yandex,18-11-2022,Сергей Н.,1,"Не могут решить элементарный вопрос уже месяц. 
Зато рекламой засыпали. Ее они успевают рассылать и еще звонить на телефон"
202,yandex,30-08-2022,Денис Б.,1,"Отвратительная компания. В сложной ситуации нужно было внести ДС на карты от третьего лица - проблемы с их стороны. Заключить новый договор на другую компанию - проблемы... Работали с ними года 3...
Получить Акт сверки - трудности. Зато натравить коллекторов из-за непонятно откуда появившейся задолженности в 200 рублей - легко! "
203,yandex,26-10-2021,Ильдар,5,"Всем привет. Работаю с данной компанией уже давно, в принципе все очень нравиться. Пробовал и другие компании но вернулся сюда). Особенно очень помогает менеджер Татьяна Кисилева, отдельное спасибо!!"
204,yandex,08-09-2021,Ирина Ф.,1,"Компания сотрудников , которые вроде есть , но как только нарисовалась проблема их нет. Никогда ничего не могут решить , операторы говорят в трубку дежурные фразы и только , реального решения не дождешься. Если есть возможность , ищите другую компанию , благо сейчас их много "
205,yandex,03-09-2023,Саша М.,5,Работаем с ппр не первый год. Нам все нравится.
206,yandex,27-11-2021,АннА,5,"Отличный сервис, оперативные ответы специалистов. Много дополнительных  услуг. Спасибо за работу."
207,yandex,07-08-2020,Терминал М,4,"Добрый день! Была проблема по настройки Электронного документооборота между нашими компаниями, с использованием роуминга. Проблема продолжительное время не решалась и не двигалась с  места, так как сложно понять причина в операторах ЭДО или  в ПО на стороне ППР. Общими усилиями проблему решили.…Ещё"
208,yandex,15-09-2022,Олеся Николаева,1,Наценка на стоимость топлива до 10% без согласования в одностороннем порядке со скрытыми комиссиями.
209,yandex,12-11-2021,Ольга Е.,1,"Отвратительное отношение к клиентам. Уже 2 месяца не могут выполнить заявку. Заявки закрывают автоматом, без выполнения. Операторы горячей линии не компетентны. "
210,yandex,30-10-2023,138253 фрундин,1,Без предупреждений поднимают цены
211,yandex,17-02-2024,Андрей Александрович,1,Советую не связываться
212,yandex,05-04-2021,Андрей Б.,1,"В одностороннем порядке без предупреждения поменяли тариф, топливо стало дороже в среднем на 75 копеек с одного литра от цен которые располагаются на стелле. На заявки и претензии не отвечают, постоянно тянут время."
213,yandex,03-06-2019,Анатолий Л.,5,"у вас нам нравится функциональный личный кабинет с аналитикой, большое количество азс по одной карте топливной, классные сервисы, приветливые и отзывчивые менеджеры. Рады сотрудничеству, спасибо вам!"
214,yandex,12-11-2020,Виктория Стебловская,1,"Постоянные звонки с предоставлением услуг , их организации. Вежливо отказываешь, начинают звонить и опять предлагать свои карты, если не соглашаешся , просят соеденить с руководством. Вообщем своими могут порядком надоеть . "
215,yandex,05-02-2024,К  Андрей,1,Не могут решить вопрос с отпиской от рассылок уже 3 месяца
216,yandex,29-07-2020,Максим,1,"Три месяца делали типовой договор для компании.
Курьеру передавали неделю, чтобы доставил по городу.
Оплатили 6000 р на баланс первым платежом – без этого карту не получить.
Получили, активировали, заправились на 2000 р – отказ ""Превышение лимита…Ещё"
217,yandex,25-11-2021,Надежда Новикова,5,Довольны отсрочкой и услугами ППР. Помощь менеджера в любых вопросах.
218,yandex,05-08-2019,Елена,5,"Все замечательно, удобный ЛК, расходы видны через секунду. Ежемесячные отчёты. Спасибо команде ППР за современные и нужные решения для бизнеса."
219,yandex,20-04-2023,"ООО ""ЭЛПРОМ""",5,Все оперативно 
220,yandex,15-04-2021,Вася Васильев,1,"Заблокировали карту юр лицу в связи с тем что не понравились им
Пришло письмо им с налоговой о неблагонадежности. Как то так"
221,yandex,09-06-2022,Serg,5,Отличная компания. Интересный офис.
222,yandex,06-06-2022,Евгений Кононенков,5,Лидер в сфере платежных решений для юридических лиц
223,yandex,05-09-2019,Анонимный отзыв,5,"Хорошая сеть покрытия, все удобно. Только нужно мобильное приложении, чтобы быстро смотреть баланс компании с телефона. Надеюсь скоро появится."
224,yandex,31-10-2019,Глобал К.,1,"Сплошной ОБМАН !! Цена выше чем не стелле, так еще и новую комиссию влупили! (""информационные услуги"")
В итоге если цена на стелле например 47 рублей, то со всеми поборами получается почти 50 рублей !!!!
Жульё сплошное !!!"
225,yandex,26-09-2022,Александр Румянцев,1,26.09.2022 не работает карта.
226,yandex,07-02-2020,Igor M.,5,"Хороший офис, шаговая доступность от метро, вежливый и приятный персонал"
227,yandex,26-10-2021,Михаил Родионов,5,"Очень хорошое Обслуживание. 
Всем советую. "
228,yandex,19-05-2018,Александр,1,"Постоянные проблемы, худшего партнёра не встречал последние 5 лет.
Как мне сказали, карта заблокирована автоматически, так как не было средств, но после пополнения она может быть разблокирована только менеджером, который не работает после 18-00 и в субботу и…Ещё"
229,yandex,13-05-2019,Александр А.,1,"Какой-то лохотрон. Обещали одно-по факту другое. Мало того, что обслуживание карты 100 руб, так еще при заправке каждых 100 литров снимают по 187 рублей. Хотя менеджер говорил что это будет скидкой 187 руб за каждые 100 литров. Не рекомендую"
230,yandex,29-05-2020,An Drew,5,Лучшая процессинговая компания на рынке топлива в России
231,yandex,28-09-2014,Анонимный отзыв,2,"О качестве работы данной компании могу сказать следующее: пока всё хорощо - всё хорошо. То есть очень удобный личный кабинет, понятная и удобная карта поиска заправок, во время присылают бухгалтерские документы. Но если вдруг возникает какая-то проблема, требующая решения - это полный финиш: ты реально ничего…Ещё"
232,yandex,20-08-2023,Михаил Худин,5,Всё супер!
233,yandex,11-03-2020,Ксения Б,5,"Прекрасный офис, отличные топливные карты, профессиональные сотрудники"
234,yandex,13-02-2020,Алексей,5,"Рекомендую компаниям даже с небольшим автопарком, здесь топливные карты, услуги и сервисы для юр. лиц."
235,yandex,29-11-2019,Яков Лейбман,4,Вроде было раньше хорошо работать с ними.  Теперь появились проценты и ещё что-то.
236,yandex,24-03-2016,Анонимный отзыв,1,"Постоянно идут звонки с номера (495)280-01-10. Поднимаешь трубку - играет музыка. Перезваниваешь - снимают деньги. При этом все отнекиваются, мол никто не звонил и никакой автодозвон у нас не действует. Предыдущие положительные отзывы явно оставлены заинтересованными людьми, т.к. для обычного клиента конторы, подобные этой, выглядят чистейшим ЛОХОТРОНОМ!!!"
237,yandex,10-03-2021,Андрей К.,1,Грубияны и зануды. 
