,source,date,name,rating,description
79,flamp,08-12-2016,kra,1,"В личном кабинете сделали заявку на разблокировку карты №5 (договор №...). в личном кабинете указано - ""в процессе разблокировки"". И такой статус уже более суток. Обратился на горячую линию - сказали, что возможна разблокировка в течение суток - много заявок. Повторно обратился на горячую линию. Замучился ждать по телефону 8800-333-53-30. Никто не взял трубку на протяжении 10 минут. Звонил с 2 телефонов, без толку. Обратился на номер 8-495-280-01-10, только так смог дозвониться - сотрудник сказал, что заявка в статусе ""отклонена"" и необходимо пополнить счет еще на 1 тысячу рублей, на вопрос ""как я могу об этом узнать и почему мне не сообщили"" ответить не смогла. Подобная реакция на вопросы уже не первый раз, подробности можете уточнить у Юлии Ивановой."
80,flamp,15-02-2019,jeweloly,1,"Работаем с этой компанией 2 года. Все было неплохо до сентября 2018 года. 1. Просто взяли и провели наценку за обслуживание по топливу, хотя сервис лучше не стал 2. С отчетной документацией проблемы, с ЭДО также (транзакций не хватает, неверно выставляют документы). Ошибки постоянно приходится искать. 3. Лимиты по картам нарушаются. Стоит четкий лимит - перекат достигает 10 000р и больше и никак это не регулируется!!! 4. Затем взяли и начали переписывать ЛК - сейчас пользоваться неудобно, ошибки. 5. Прописываешь разработчикам, в чем проблемы, это не исправляют."
81,flamp,29-11-2021,dorozhnikoren56,5,"Современная компания, большой список заправок, сотрудничеством пока довольны. Выбрали ее из-за быстрого поступления денег на карты, и бесплатного кредита. Спасибо"
82,flamp,14-07-2020,Екатерина Черская,1,"очень несмышлённая компания. Навязчивые , недалёкие . Я без преувеличения 10 раз просила мне не звонить. Сотрудничать с таким бизнесом нет желания ."
83,flamp,26-01-2015,vkojara,4,"Информативный личный кабинет, удобные инструменты для работы. Долго обновляются суммы на счете, деньги лучше кидать заранее."
84,flamp,13-03-2021,Vasily Filatov,5,"с ппр прошли уже вместе немало. могу сказать, что компания однозначно развивается и улучшается - на это приятно смотреть и приятно сотрудничать при таком подходе. адекватные менеджеры и онлайн поддержка. мне легко всё отслеживать в кабинете- и транзакции, и лимиты, и маршруты - там очень много возможностей облегчить себе работу"
85,flamp,29-11-2021,dk_matveeva,5,"Благодарю за сотрудничество, ДОВЕРИЕ и помощь в работе. Отдельное спасибо нашему менеджеру Ибрагимовой Елене за отзывчивость,вежливость оперативное решение любых возникающих вопросов."
86,flamp,21-11-2014,staromodov84,5,"Хочется поделиться своей удивительной историей. У нас достаточно большое  количество автомобилей в парке и, естественно, такое же большое количество водителей. Речь как раз и пойдет о них. Наша компания заключила контракт с петролом (тут я благодарен тому, что наши водители даже не удосужились посмотреть, что же им вручили и как это работает в интернете) и через месяц появился первый результат. Где-то четверть наших водителей использовала наши машины по личным целям!!! Я не знаю куда они ездили: на дачу ли или за тещей на вокзал, но, согласитесь, ситуация довольно неприятная. Все это выяснилось, благодаря оповещению о заправке в нерабочее время и не в нашем регионе, у них там разные предупреждения по картам предусмотрены. В результате вычисления таких «добросовестных» водителей, наши расходы на ремонт автомобилей и их обслуживание сократилось на 20% уже в первый месяц. Я от радости написал им благодарственно письмо. Спасибо."
87,flamp,11-12-2020,Виктор Поляков,5,"Работаем вместе уже несколько лет, не всё идеально было конечно, но компания стремится хотя бы улучшать сервисы. Один личный кабинет чего стоит - всё можно решить онлайн (открыть/закрыть доступ, увидеть транзакции, получить скидку, оплатить штраф). Я был в восторге от него - лично мне он упростил жизнь. Ну и бухгалтерская отчетность, которую мы получаем, тоже отличная вещь."
88,flamp,25-11-2021,Elena Novikova,5,"Сеть азс самая широкая, очень удобный личный кабинет и приложение. ППР не стоит на месте. Много услуг и отличный сервис. Спасибо."
89,flamp,25-11-2021,Евгений,5,"ППР-одним словом все четко и быстро. Рекомендую к сотрудничеству. Работаем с компанией около 3 лет. Удобный личный кабинет, отслеживаем еще штрафы, есть личный менеджер Мария. да и все сотрудники в ППР очень адекватные. Евгений."
90,flamp,29-11-2021,zalinatez66,5,"Работаем с компанией более года, сервис на высшем уровне! Большой выбор АЗС, удобное мобильное приложение, обслуживание 24/7. персональный менеджер Аза всегда на связи, беспроцентный кредит, быстрое зачисление даже на выходных. Выражаю свою благодарность сотрудникам ППР. С компанией приятно работать! Рекомендую!"
91,flamp,16-01-2021,Yury Albanov,5,"За что люблю ППР - так это за ненапряжность и продуманность процесса работы. Оплатил топливо через карту, спросил что непонятно у менеджера, скидку получил на разные операции -штрафы, мойку и прочее, ЭДО в конце месяца прислали - и всё, голова не болит. Особенно актуально в праздники было. Конечно, всегда есть куда совершенствоваться, но уже неплохо"
92,flamp,23-07-2015,perevozki-msk,5,"Пользуемся картами ППР уже достаточно давно. Рады, что сеть постоянно пополняется, причем не только маленькими компаниями."
93,flamp,27-11-2021,matrab,5,"Сотрудничеством с компанией очень довольны. Удобный личный кабинет, отчётность всегда под контролем. Широкая сеть АЗС и бесплатная отсрочка платежа. Спасибо менеджеру Олесе за грамотную и подробную консультацию!"
94,flamp,07-11-2024,Tatyana Benko,1,"Очень неповоротливая компания. Если у вас какая то возникла проблема, то недозвониться, недописаться туда НЕВОЗМОЖНО. БЕЗОБРАЗНОЕ отношение к клиентам. А цены в процессе работы НЕ СООТВЕТСТВУЮТ тем что были заявлены на стадии заелючения договора. Наша компания меняла эцп на фирме и оплатила с другой компании на карты. Так нас просто продинамили ДВА дня в обработке платежа. У нас дикие простои спецтехники и убытки. Но ЭТО КОМПАНИИ ВСЕ РАВНО ЧТО у вас проблемы. Нам просто робот отвечает и робот отписывпнт что их ВЕЛИЧЕСТВО ОПЕРПТОРЫ ЗАНЯТЫ и ждите своей очереди. БУДЕМ ТОЖЕ УХОДИТЬ ОТ НИХ"
95,flamp,29-09-2016,Sergey Bratchikov,1,"Звонят, пишут, предлагают, а ничего нельзя взять. Надоели, если честно. Только злят. Карточка попала вместе с автомобилем от лизинговой компании. Не везде можно заправится, терпел их, но ведь не отстают, злят и злят. В жизни и так полно поводов расстраиваться, так стоит ли еще и из за них? Странная компания. Я их топливной картой заправляю рабочий автомобиль. Не удобно. Предложили платежную карту, Сами предложили, я их за язык не тянул. Заполняю бумаги, отправляю - ни ответа ни привета. Но присылают ежемесячно письма: Какие мы передовые! Отвечаю, что это не так, присылают письмо: уточните данные. отправляю в ответ уточненные данные, приходит письмо, что мое письмо не дошло. Работают плохо, но сейчас другой карты нет. Просить что-то у ППР другое - себе дороже. Попробуем найти другие варианты заправки автомобиля."
96,flamp,25-10-2021,aleksandr.dymov,5,"Добрый день! Работаем с компанией ""ППР"" более 2-х лет, до этого пробовали сотрудничать с несколькими поставщиками в данном направлении. Могу сказать, что очень удобный сервис, по мимо топливных карт, ППР предоставляет множество сопутствующих услуг, актуальных в направлении автотранспорта. Компания не стоит на месте в предоставлении современных решений для пользователей. Менеджер Анна,  всегда оперативно проконсультирует, решит возникший вопрос. Отдельное спасибо!"
97,flamp,25-11-2021,Василина Шатохина,5,"Работаем с компанией ППР год. За время работы ни раз обращались к персональному менеджеру Юлии, ответы от нее поступают мгновенно, вопросы всегда решаются в пользу клиента. Нравится большая сетка АЗС, быстрое поступление отчётных документов, мгновенная реакция на любые запросы."
98,flamp,27-10-2021,zhavoronkova_oks,5,"Работаем с ППР с 2017года, и нам очень комфортно! Личный кабинет, мобильное приложение, широкая сеть АЗС —​ вот некоторые, но далеко не все достоинства компании! Помимо выгодных условий нам предложили и отсрочку платежа, что очень удобно. Отдельное спасибо нашему менеджеру Олесе, она на связи всегда, даже в нерабочее время. ​"
99,flamp,26-03-2019,vikt0rovich1,5,"А я доволен ППРом, с ценой сейчас везде сложности, но эти хоть решают любую проблему. Документы никак не мог получить, на их почту для обратной связи пожаловался, сразу с вопросом разобрлись, оказывается это я сам ошибся, а пенял на них. Да и вообще вопросы решают быстро стоит только сказать л проблеме, компания все таки клиентоориентированная"
100,flamp,13-05-2015,Федор,5,"Нам нравятся аналитические сервисы, которые предлагает эта компания. Хотелось бы, чтобы баланс почаще обновлялся, а то следить за ним, порой, бывает очень сложно."
101,flamp,29-11-2021,Alana Dzadza,5,"Спасибо большое вашей компании за отличную работу.за большой перечень оказываемых услуг, за то что компания не стоит на месте ,с каждым днем появляются новые высоко качественные сферы услуг!отдельное спасибо хотим выразить Азе, за ее отзывчивость, грамотный,высоко квалифицированный подход к работе, и каждому клиенту!Большое Вам спасибо!"
102,flamp,26-11-2021,aleks1671,5,"Добрый день! Хочу выразить свои эмоции по работе с ООО ППР. Данная компания, в рамках своих возможностей, предоставляет широчайший спектр очень востребованных услуг на современном процессинговом рынке. По данной теме можно говорить бесконечно…однако в этом письме мне бы хотелось остановиться на работе людей, которые стоят в буквальном смысле на «передовой» в работе ППР. Особые слова благодарности хочу передать менеджеру Ольге Б. культурному, эрудированному и очень грамотному специалисту, очень ПРИЯТНО, как она выполняет свою работу, в ходе которой всегда сделает все возможное, чтобы помочь клиенту решить все проблемы, возникшие при эксплуатации топливных карт. От неё можно получить любую информацию и помощь по широчайшему спектру вопросов Спасибо, что такие спецы работают в вашей компании!!!"
103,flamp,24-11-2021,Владимир,5,"С компанией ППР работаем уже много лет. Нравится то, что у них большое количество АЗС, очень простой и удобный личный кабинет, всегда оперативно помогает менеджер Юлия. Всем рекомендую компанию ППР к сотрудничеству."
104,flamp,26-06-2021,Andrey Uvarov,5,"Картами доволен, в последнее время больше новых фишек появляется, что очень радует. Те же электронные талоны или штрихкоды, когда и самому можно карту не брать, и водителям не раздавать - уж слишком часто теряли их. Да ну и вообще очень удобно, что в личном кабинете абсолютно всё видно. Бумажек становится меньше, на телефоне тоже висеть не приходится, чтобы вопрос решить"
105,flamp,13-01-2015,user578873,1,"Отвратительная компания, не возможно следить за расходом средств в реальном времени. В личном кабинете информация поступает с задержкой чуть ли не на 3-5 дней. смс уведомления работают через раз. А теперь конкретно в цифрах. к примеру у нас судя по данным из кабинета баланс 2000 руб и я решил закинуть ещё 10000. так вот на следующий день по логике баланс должен составить 12000 руб но нет, он становится то 8000 то еще сколько то там не помню.  Оператор объясняет это тем что задержка в получении данных. перед новым годом нас вообще заблокировали при положительном балансе. Опять начинают навязывать свои условия, якобы делали рассылку и предупреждали чтоб деньги ложили в двух кратном размере. А мне это надо ? есть деньги заправьте. Нет денег не заправляйте. Все просто. Я не был в минусе у меня были деньги и меня заблокировали !!! В общем решайте сами работать или нет. Да и вот ещё заправка происходит к примеру 1-го числа а в отчете мне пишут что заправился 2-го или 3-го Соответственно я к водителю требовать с него чеки за эти даты, а он мне клянется что не заправлялся. Разногласия, подозрения, скандалы !!!! Вот вам и Петрол Плюс Регион !!! Кстати первый отзыв явно заказной про удивительную историю )) смс нам приходило 1 раз из 80 заправленных раз. И правда удивительная история ))"
106,flamp,25-10-2021,aleksandr.dymov,5,"Добрый день! Работаем с компанией ""ППР"" более 2-х лет, до этого пробовали сотрудничать с несколькими поставщиками в данном направлении. Могу сказать, что очень удобный сервис, по мимо топливных карт, ППР предоставляет множество сопутствующих услуг, актуальных в направлении автотранспорта. Компания не стоит на месте в предоставлении современных решений для пользователей. Менеджер Анна,  всегда оперативно проконсультирует, решит возникший вопрос. Отдельное спасибо!"
107,flamp,04-06-2015,inna.kolach86,5,"Очень бытро получили топливные карты, буквально на следующий день! В предыдудщих компаниях ждали неделями!!))))"
108,flamp,26-11-2021,azarinanadezda,5,"Своевременная отчетность, нужные услуги, удобный лк и помощь менеджера Помощь в работе менеджера, все вопросы решают быстро. Огромная сеть АЗС и удобный лк. Довольны."
109,flamp,04-06-2015,inna.kolach86,5,"Очень бытро получили топливные карты, буквально на следующий день! В предыдудщих компаниях ждали неделями!!))))"
110,flamp,09-12-2021,istokbeslan,5,"Самая надежная компания. Мы в восторге. Отлаженная работа, все очень четко. Принимают на всех заправках по всей стране. Перешли с другой компании примерно полгода назад. Одно удовольствие. Огромное спасибо руководителю этой организации за такую слаженность и атмосферу. Отдельное спасибо Акуловой Светлане, нашему менеджеру, очень внимательному и замечательному. С уважением, Инга - помощник руководителя АО ""ИСТОК"", г. Беслан, Северная Осетия-Алания Республика."
111,flamp,22-04-2021,Николай Суворов,5,"могу сказать со стороны водителя, что карты - это спасение нервов в дороге, потому что  случае чего - начальник подключается к решению проблемы и техподдержка самих ппр. раньше приходилось самому думать, как что решить,а потом еще и отчитываться. а сейчас максимально прозрачно - я только авто вожу, а все остальные опросы - не моя головная боль. спасибо ппр)"
