,source,date,name,rating,description
114,yell,22-11-2019,vitalicgryzun,1,"На счету данной компании оставалось 10 рублей, за обслуживание взяли 70 рублей, получилось -60 рублей долга на счету. За день до блокировки карты прислали уведомление, что надо погасить задолженность, а то наложат штраф 900 рублей для разблокировки. запросил счет и в этот же день оплатил, но деньги ...Показать полностью"
115,yell,21-11-2019,Руслан Богданов,3,"Ребят стоит с ними работать? Сейчас довольно настырно предлагают свои услуги, подкупают скидками и прочими плюшками?"
116,yell,25-09-2019,svshevchenko-rosneft,5,"На моем опыте работы с топливными картами могу уверенно сказать что ООО «ППР» лучшая компания!С первых дней нам выделили менеджера который объяснил как настроить карты, сделали нам отсрочку платежа, причём за неё мы ничего не платим,главное соблюдать сроки платежа.Из минусов:Упустили письмо о смене ...Показать полностью"
117,yell,05-09-2019,t.k.orange,5,"Лучшая топливная карта! Вообще не нужно парится по поводу того, где заправится. До этого выдавали списки с азс, прокладывали маршруты, чтобы точно была заправка, после того как выдали карту вездеход забыл про эти ужасные списки. Так же хочу сказать спасибо менеджеру Екатерине, всегда готова помочь, ...Показать полностью"
118,yell,03-09-2019,Петр Воронин,1,"Ужасная компания , заблокировали деньги на счету и требуют справку об отсутствии задолженности в ФНС . Мы ее получить не можем в ФНС уже третий месяц , ППР в открытую говорит что обслуживает машины налоговой и выполняет ее требования по блакировки тех или иных контрагентов . Боже упаси вас связаться...Показать полностью"
119,yell,10-07-2019,pmk66,1,Внимание!!! По независящим от нас причинам карты нашего предприятия были заблокированы. Уже месяц пытаемся расторгнуть договор и получить возврат средств. Всё неоправданно затягивается.
120,yell,04-07-2019,Marina Mingaleeva,1,"ВНИМАНИЕ ВСЕМ !Будьте внимательны при подписании договора, у компании ППР на большинстве заправок существует надбавка на покупку топлива в 3.85% ее нет только лиж на заправках где даже бидуин заправляться не будет, а то что вас отымел ППР вы узнаете только из итоговых документов и то если повезет !"
121,yell,04-07-2019,Денис Кныриков,1,"Добрый день! 
1. Отправил письмо на расторжение - реакции никакой!
2. Передали наш долг 3000 руб коллекторам - на каком основании не понятно - ИДЕМ в ПРОКУРАТУРУ. 
3. При заключении договора умолчали о доп комиссиях за карты и за транзакции!

КОНТОРА та ЕЩЕ!"
122,yell,01-07-2019,Игорь Алексеев,5,"ППР выбрали по рекомендации нашего партнера, сотрудничеством пока довольны. Очень радует личный кабинет, все в онлайне, ждем мобильную версию для руководителей."
123,yell,17-05-2019,Катерина Лысенко,1,"Ужасная компания! Ужасное обслуживание! По вопросам обслуживания целый день звонишь на горячую линию - не дозвонишься! Собрались расторгать договор, написали заявление, полтора месяца уже мурыжат, хода нет. Выслали карты с документами, письмо даже забрать никто не спешит, походу еще на месяц процесс...Показать полностью"
124,yell,22-03-2019,Иван Исаев,5,"С ППР мы с конца 14 года за весь период бывали разные моменты. Что мне нравится в компании, что она не стоит на месте, а всегда совершенствуюется, просто вместо того, чтобы всякие гадости писать на левых сайтах, вы бы конструктивную критику напрямую в компанию отправляли, любую ситуацию или жалобу р...Показать полностью"
125,yell,21-03-2019,Ольга Олечко,1,"Наша компания ошибочно перевела на ППР крупную сумму. Вернуть пытаемся уже 2 недели. Каждый день операторы обещают завтра, а на завтра не хватает документов. Пришлите  и завтра вернем. Присылаем и .Опять по кгугу  то на утверждении, то не платежный день. Свинское отношение к якобы уважаемым партнера...Показать полностью"
126,yell,21-02-2019,Евгения Симпатова,1,"Несколько месяцев назад пытались пролезть как поставщики ГСМ, обещали отличные условия. После ознакомления с их договором (по факту напрямую заключать договор с нормальным поставщиком куда выгоднее, чем с этой прокладкой) пытались всучить ""подарки"" моему сотруднику, занимающемуся закупками - были по...Показать полностью"
127,yell,21-02-2019,Артем Пискунов,2,"Вместо изначально заявленной экономии в виде скидок, по факту вы получите дополнительную наценку от ППР в размере 3,87% к стоимости топлива, которая была введена в октябре 2018 года. Есть скидки в 50 коп. с литра только на небрендовых заправках, с непонятным качеством топлива, где заправляться точно...Показать полностью"
128,yell,30-01-2019,Дарья Соколова,1,"Не в коем случае не заключайте договор с этой компанией! Привлекли скидками, которые продлились всего 1 месяц, после чего они якобы изменили политику компании и уведомили нас якобы письмом на электронную почту! В итоге мы не только не сэкономили, но и попали на +7000р к стоимости топлива!!!! А вот р...Показать полностью"
129,yell,28-01-2019,Геннадий Измалков,1,"ВНИМАНИЕ ВСЕМ !Будьте внимательны при подписании договора, у компании ППР на большинстве заправок существует надбавка на покупку топлива в 3.85%  ее нет только лиж на заправках где даже бидуин заправляться не будет, а то что вас отымел ППР вы узнаете только из итоговых документов и то если повезет !"
130,yell,18-01-2019,nikmari77,5,"Очень довольны работой компании, деньги поступают быстро, все настраивается онлайн в личном кабинете+удобное приложение для водителей с картой заправок. И хочу отдельно отметить менеджера Екатерину за поддержку в том числе и в нерабочее время, доброжелательность. Приятно работать с менеджерами, кото...Показать полностью"
131,yell,19-12-2018,Юрий Кириенко,2,"Работали с ППР с конца 15 года Все отлично нареканий ""0"". Но постепенно в уведомительном порядке стали вноситься изменения в договор, причем не все положительные. сначала информационные услуги с 200 руб/м скаканули на неопределенность (в зависимости от объема, а у нас он небольшой) от 600 до1500. За...Показать полностью"
132,yell,12-11-2018,Julia Ilina,1,"ужасно. нам обещали скидку на азс,  обманули.  со сроками тоже обманули. им плевать на клиентов, что все уже 8 часов стоят на заправке и жут кога их обслужат, они будут дальше нести свою чушь и ни разу не ускорятся...  как только мы начали возмущаться с нами просто перстали работать. такого ужасного...Показать полностью"
133,yell,08-11-2018,Андрей Громов,5,"Давно сотрудничаем с ППР, сервис отличный! всегда оперативно и своевременно оказывают помощь, Новая версия личного кабинета тоже очень помогает в ведении бизнеса, Баланс , все транзакции по картам можно увидеть в режиме он-лайн. Будем и дальше продолжать с ними работать!"
134,yell,25-10-2018,Григорий Пустоветов,1,"Если бы можно было поставить 0,01 звезды, поставил бы. Прошу всех, кто захочет доверить свои средства данной компании - одумайтесь! 2 месяца назад заключили договор. Каким-то образом, у них оказались не те реквизиты нашей компании, хотя стоит печать. Ну проверьте в конце концов, какой договор вы пол...Показать полностью"
135,yell,13-08-2018,brin99,1,"Достали телефонными звонками! Нам не нужны услуги этой конторы! Отправила письмо на номер feedback@pprcard.ru  с просьбой удалить из базы обзвона - в ответ тут же пришло: ""Сообщение было удалено без чтения"""
136,yell,30-07-2018,Дарья Ульихина,1,"РАЗВОД!
Была обещана скидка на все время обслуживания, а по факту оказалось что скидку предоставляли всего 3 месяца! Если вы с ними работаете - рекомендую проверить. И так же неожиданно через 3 месяца за пользование личным кабинетом начали списывать 800 руб, так же без уведомлений!  Не рекомендую эт...Показать полностью"
137,yell,28-03-2018,akorsavin,5,"Отличная компания, всем рекомендую!
Карты получил на второй день, скидка выше, чем была. А постоплату только ППР согласились дать."
138,yell,27-01-2018,vase4kin15285,1,"Мутная контора. Выслали на почту рыбу договора,прочитал и офигел. Ни тебе информации о гендире,ни реквизитов..Из всей инфы о компании,кроме названия,только фамилия некой барышни действующей на основании некой доверенности. Юридический адрес в Москве фиктивен,фактический не известен. И нахрена они та...Показать полностью"
139,yell,23-11-2017,Андрей Седов,1,"Добрый день! Обслуживаемся, более трех лет, сначала весь парк техники сейчас оставили 4 единицы только, и то уже достала постоянная блокировка карт. При отсутствии средств, все равно заправляют, водители в рейсах не спрашивают, есть деньги на карте или нет, заправляются и все, система им отпускает, ...Показать полностью"
140,yell,16-10-2017,irsen8888,5,"А мы с Петролом уже 1 год!!! Очень удобно. Наши машины ходят по всей России и в Крым. Везде получаем скидки, с заправками вопросов нет и не было, можем на любую заезжать и заправляться. На новогодние праздники возникли сложности, не могли пополнить счет, т.к. банки не работали, НО менеджеры компании...Показать полностью"
141,yell,16-10-2017,zzzakladka,5,"Хочу выразить благодарность за отличную работу специалистов компании ППР. Все вопросы очень быстро решают, бухгалтер очень доволен отчетной документацией и личным кабинетом, так же это единственная компания, которая смогла предоставить отсрочку для моей компании."
142,yell,11-10-2017,zh183,5,"Начал работу с ППР с одной карты. Прочитал отзывы испугался и хотел расторгнуть договор. Менеджер предложил попробовать, а потом принять решение. Так и сделал. Через месяц взял еще 3-и карты, а в дальнейшем перевел весь автопарк. На третий месяц и по сей день(уже 2-й год) работаю с ППР ни каких наре...Показать полностью"
143,yell,11-09-2017,Лидия Куншенко,1,"Прочитала все отзывы об этой шарашкиной конторе под названием ППР. Жаль, что не прочитала раньше! Никому не рекомендую с ней связываться! За обработку данных и информационные услуги берут такие проценты, что "" Мама - не горюй!"" А стелили гладко при заключении договора. Решили расторгнуть договор и  ...Показать полностью"
144,yell,06-07-2017,Иван Иваныч,1,"Работать с ППР можно только в случае если отправляешь деньги и не задаешь вопросов. Заключить договор просто и быстро. Но если вдруг решили задать вопрос по расходу средств с карты или  расторгнуть договор - на переписку ни каких нервов не хватит. 
Пример:  Заявку на расторжение отправил в январе 20...Показать полностью"
145,yell,05-07-2017,Ирина Пупасова,1,"Очень рада, что оформила всего одну карту  на пробу.Заправилась на сумму большую чем было на карте (почему не сообщают, что не хватает средств?), в итоге заблокировали карту.Пополнила баланс, запросила разблокировать карту.Сегодня захожу в личный кабинет, опять баланс отрицательный.Смотрю итоговые д...Показать полностью"
146,yell,24-06-2017,Алексей Боровков,1,"Сотрудничали с ППР 3 года. Договор № Т.К-5493/15. Стали внимательно смотреть, куда уходят деньги. Оказалось, что ППР стали нагло добавлять ко всем заправкам 3,5%!!!  В колл-центр, задал вопрос: где обещанная скидка 1% на большинстве заправок? Девушка после 15 минут ожидания сообщила, что нам давалас...Показать полностью"
147,yell,24-11-2016,Руслан Иванов,1,"Фуфло, а не система. Приходят деньги на их счет, они через несколько часов блокирубт карты. Проходит 12 часов -ноль движения. В итоге, лишь через сутки удалось разблокировать карты. И так, каждый раз."
148,yell,29-09-2016,Sergey  Bratchikov,1,"Дурацкая компания. Я их топливной картой заправляю рабочий автомобиль. Не удобно. Предложили платежную карту, заполняю бумаги, отправляю - ни ответа ни привета. Но присылают ежемесячно письма: Какие мы передовые! Отвечаю, что это не так, присылают письмо: уточните данные. отправляю в ответ уточненны...Показать полностью"
149,yell,27-06-2016,Iliya  Avdonin,1,"Оформили две карточки. Решили попробуем, если всё понравится, оформим весь парк. Вездеход. Из пяти попыток заправиться, успешными были только три. в двух случаях ""Услуга не доступна"". 40% необоснованных отказов.
Баланс достаточный, бензин в рамках программы, карты активны.... Ответ ППР: Надо разбира...Показать полностью"
150,yell,01-06-2016,e.kuznecova,1,"Менеджеры компании в один голос твердят о возможности блокировки и разблокировки в личном кабинете, но забывают сообщить, что для разблокировке карты нужно иметь на счету договора месячный лимит по ВСЕМ картам, ссылаясь на договор. При просьбе сообщить пункт договора ссылаются на внутренний регламен...Показать полностью"
151,yell,17-03-2016,Андрей Волкъ-Белый,1,"Достали названивать! Принимаешь вызов - гудки и ""ожидайте соединения"". Господа - это не я вам звоню, что бы что-то там ждать!"
152,yell,25-02-2016,Дмитрiй Никольскiй,1,"Надоели названивать и включать музыку! Тем более, я никогда и нигде с данной компанией не соприкасался! Еще раз повториться - напишу заявление в прокуратуру!"
153,yell,20-01-2016,Antonenko2028,5,"Наша компания сотрудничает на протяжении месяца и мы очень рады, что выбрали вас! Особенно хотим поблагодарить нашего менеджера Буданову Риту. Замечательный менеджер с внимательным отношением к клиенту"
154,yell,19-01-2016,Tati Ru,1,"Начну с того, что жаль нельзя поставить -5! Потому что такого ужасного сервиса в 21 веке я еще не видела! Блокируют карты быстро причем по не понятным причинам, а вот что бы их разблокировать...посиди неделю и подожди да еще и баланс друг имей 100 000 как минимум что бы 15 карт разблокировать...В ли...Показать полностью"
155,yell,01-10-2015,savchenko_valentin,5,"Познакомился с очень приятной девушкой в этой компании, которая является нашим аккаунтом,приятно работать с таким менеджером Робкиной Александрой. Доступно преподносит информацию, очень уважительно и убедительно."
156,yell,25-06-2015,padoynitsin,5,"Уже около года работаем с топливными картами от петрол плюс регион, на прошлой неделе я уехал в командировку и небыло возможности вовремя пополнить баланс. Позвонил и быстро договорились об отсрочке. Спасибо, что вошли в положение и помогли."
157,yell,07-05-2015,fedor.smolov2016,5,Написали заявку по изменениям лимита (нам нужно было увеличить лимит до 250 л. Для заправки ДТ нашего автопарка). Заявку выполнили спустя пол часа. Рады оперативной помощи в нужный момент.
158,yell,04-05-2015,Алексей Георгиевич ,1,"Отвратительный сервис. СМС ходят с опозданием, на части АЗС в черном списке. Дерут дополнительные деньги за каждый чих."
159,yell,17-03-2015,anna4love2u,4,"Как и всегда – все на хорошем уровне. Удивительно как может измениться жизнь, когда нам поменяли персонального менеджера"
160,yell,02-12-2014,Михаил,5,"Всем привет! Нахожусь на стадии выбора топливных карт. Смотрю по рынку всех кто есть, без оглядки на брендинг и громкие имена. Мне важны условия. Не пойму почему так много негатива о петроле плюс, по моим критериям у них есть все необходимое для успешной работы автопарка, многое из того чего нет воо...Показать полностью"
161,yell,24-11-2014,Lizunov_roman,1,"Работали какое то время с Петрол Плюс, но после того как выяснилось что идет наценка на топливо перестали с ними работать. Мы работали по предоплатной системе, в минус уйти было невозможно, карты Петрол Плюс были у нас пустые и ни кому не нужные, но один из бывших сотрудников как то умудрился по их ...Показать полностью"
162,yell,14-11-2014,Антон,5,"Работаем с ППР 3 года и бывали разные моменты. Очень давно просили, чтобы ввели услугу отсрочку платежа и пару лет назад мы были услышаны. Раньше нашим водителям приходилось проявлять чудеса находчивости,если баланс на карте заканчивался,а с этой услугой-мы спокойны за наших коллег."
163,yell,11-11-2014,Lum0h4uk,3,"Работаем с ППР больше 6 лет и через многое прошли вместе. Были негативные моменты. Но могу сказать,что сейчас взялись за сервис капитально. Облегчается взаимодействие, заметная автоматизация многих процессов. Если раньше возникали такие проблемы как дозвон к ним на горячую,то сейчас все решается чер...Показать полностью"
164,yell,07-11-2014,Илья ,5,"Мы всего пол года как начали работать с компанией,занимаемся перевозками по РФ.Автопарк относительно небольшой-13 машин.Заманила автоматизация процессов,упрощает жизнь.Пока находимся в наблюдательной позиции.Радует действительно полезный личный кабинет.Наши водители поставили мобильное приложение,вр...Показать полностью"
165,yell,29-10-2014,Петрол Плюс Регион,5,"Здравствуйте, Синторг!

Мы обнаружили Ваш отзыв на трех разных площадках и ответили просьбой написать на почту feedback@transitcard.ru о проблеме подробнее. К сожалению, по истечении 10 дней от Вас не получена обратная связь. Есть основания сомневаться в правдивости отзыва. Уважаемые партнеры, если ...Показать полностью"
166,yell,13-10-2014,Петрол Плюс Регион,5,"Здравствуйте, Синторг!
Мы благодарим Вас за оставленный отзыв и хотим помочь Вам разобраться с этим вопросом. Пожалуйста, пришлите подробное описание Вашей проблемы нам на почту feedback@transitcard.ru, с указанием ИНН компании или номер договора. Мы постараемся в кратчайшие сроки разобраться с Ваше...Показать полностью"
167,yell,28-09-2014,Синторг,2,"О качестве работы данной компании могу сказать следующее: пока всё хорощо - всё хорошо. То есть очень удобный личный кабинет, понятная и удобная карта поиска заправок, во время присылают бухгалтерские документы. Но если вдруг возникает какая-то проблема, требующая решения - это полный финиш: ты реал...Показать полностью"
168,yell,10-09-2014,Юлия Трубоенко,4,"Читала и положительные и отрицательные отзывы о компании. Могу сказать, что наш отдел не сталкивался с большими проблемами по работе с компанией Петрол Плюс,  предоставляемые услуги вполне устраивают. Обслуживание на уровне, со своим  менеджером общий язык нашли. Были некоторые недочеты на начальной...Показать полностью"
169,yell,21-08-2014,spbgp86,5,"Аноним 

  26 мая 2014
Отрицательный отзыв
В данной компании не уделяют должного внимания отбору персонала. Работники, осуществляющие обзвон клиентов отличаются ХАМСТВОМ И БЕЗТАКТНОСТЬЮ. Руководители(по работе с персоналом) проводите работу со своими сотрудниками, обратите внимание, что отрицательны...Показать полностью"
170,yell,24-07-2014,nyuta.ushakova.87,4,"Работаем с Петрол Плюс не первый год, в прошлом месяце подключили мобильное предложение Петрол Плюс своим водителям. Решили попробовать новинки, предложенные компанией, водители одобрили, многим нравится такой АЗС-локатор, т.к. можно оперативно получить информацию о ближайших АЗС, где принимается ка...Показать полностью"
171,yell,09-04-2014,Сергей Деркач,5,"Отличная компания, работаем уже 3 года, никаких проблем. Работаем по отсрочке, все четко и в срок. Единственное, не очень удобная доставка почтой, но это скорее вина Почты России"
172,yell,31-10-2013,Sima Kolokolceva,1,"Никогда не оставляла негативных отзывов, но то как ведет себя данная компания должно быть предано огласке. Готова подписаться под каждым отзывом написанным об этой компании. А именно: 
- на письма не отвечают
- дозвониться невозможно 
- информация о сотрудничестве выдается порционно, и каждая новая ...Показать полностью"
173,yell,12-09-2013,aleksandrovaev,1,"Заявленное в обращение при предложении сотрудничества совершенно не отвечает действительности.
Личный кабинет - оооочень ограничен. Фактически в нем вы можете только прикрепить карты к машинам и посмотреть транзакции и то с двухдневной задержкой. 
Выставление счета - постоянно сбои, некорректные дан...Показать полностью"
174,yell,06-09-2013,Label,1,"Порядочность оставляет желать лучшего,снимают деньги за услуги за которые оплата не прописана в договоре (300р за транзакции по картам). Деньги со счета клиента загадочным образом изчезают. При этом отчеты присылаемые компанией разняться в каждом документе. Сумма снятая со счета и кол-во отпущеных л...Показать полностью"
175,yell,06-02-2013,User 651526,1,на горячую линию не дозвонитьс
176,yell,22-08-2011,Валерия Вагина,2,"Пользовались картами ПетролПлюс Регион в течение нескольких месяцев. Очень недовольны. На многих направлениях - нет заправок, которые работают с данными картами. Неоднократно писали об этом в компанию письма с просьбой заключить договора на данных направлениях. Нас просто игнорировали. Лимит задолже...Показать полностью"
